# t dx dy dz
5.064000000000000297e-10 0.000000000000000000e+00 -1.770000500000000088e+00 1.770000000000000018e+00
2.273600000000000090e-09 0.000000000000000000e+00 -1.770000000000000018e+00 -1.770000000000000018e+00
4.054999999999999749e-09 0.000000000000000000e+00 1.770000000000000018e+00 1.770000000000000018e+00
4.900000000000005827e-10 -1.770000500000000088e+00 -1.770000000000000018e+00 0.000000000000000000e+00
2.989999999999990709e-10 0.000000000000000000e+00 -1.770000000000000018e+00 -1.770000000000000018e+00
1.680000000000002470e-10 -1.770001399999999947e+00 0.000000000000000000e+00 1.770000000000000018e+00
5.370000000000001102e-10 -1.769998600000000089e+00 1.770000000000000018e+00 0.000000000000000000e+00
1.362000000000000880e-09 -1.769999499999999948e+00 0.000000000000000000e+00 -1.770000000000000018e+00
3.389999999999989328e-10 -1.770000500000000088e+00 0.000000000000000000e+00 1.770000000000000018e+00
1.500000000000000197e-09 1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000000088e+00
1.850000000000000022e-09 0.000000000000000000e+00 1.770000000000000018e+00 1.770000499999999644e+00
2.600000000000001775e-09 0.000000000000000000e+00 1.770000500000000088e+00 1.769999499999999948e+00
8.999999999999948241e-11 -1.770000500000000088e+00 -1.770000500000000088e+00 0.000000000000000000e+00
4.700000000000002381e-10 0.000000000000000000e+00 -1.770000000000000018e+00 1.769998600000000089e+00
2.169999999999998917e-09 0.000000000000000000e+00 -1.770000000000000018e+00 1.770001399999999947e+00
3.499999999999998253e-10 -1.770000500000000088e+00 1.770000000000000018e+00 0.000000000000000000e+00
1.699999999999998679e-09 -1.769999999999999574e+00 0.000000000000000000e+00 -1.770001399999999947e+00
2.600000000000003429e-10 0.000000000000000000e+00 -1.770000000000000018e+00 -1.769998600000000089e+00
1.900000000000003779e-10 0.000000000000000000e+00 1.770000000000000018e+00 -1.769999499999999948e+00
1.999999999999951734e-11 0.000000000000000000e+00 -1.770000000000000018e+00 1.769999499999999948e+00
2.500000000000022386e-10 1.769999999999999574e+00 0.000000000000000000e+00 1.769998600000000089e+00
1.029999999999999959e-09 -1.769999999999999574e+00 0.000000000000000000e+00 -1.769998600000000089e+00
1.309999999999999819e-09 -1.769999999999999574e+00 0.000000000000000000e+00 -1.769999499999999948e+00
4.799999999999983424e-10 1.769999999999999574e+00 -1.770000000000000462e+00 0.000000000000000000e+00
4.600000000000021338e-10 0.000000000000000000e+00 1.769999999999999574e+00 -1.770000500000000088e+00
6.699999999999987203e-10 0.000000000000000000e+00 -1.769999999999999574e+00 -1.770000500000000088e+00
1.700000000000008605e-10 1.769999999999999574e+00 -1.770000100000000742e+00 0.000000000000000000e+00
2.309999999999998847e-09 1.770000500000000088e+00 1.770000099999999854e+00 0.000000000000000000e+00
9.700000000000014066e-10 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000000000000018e+00
3.399999999999984123e-10 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000000000000018e+00
2.339999999999999778e-09 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000000000000018e+00
1.000000000000008954e-10 0.000000000000000000e+00 1.770000000000000462e+00 -1.770000100000000298e+00
3.299999999999969993e-10 1.769999499999999948e+00 1.770000000000000018e+00 0.000000000000000000e+00
1.130000000000004163e-09 1.769998600000000089e+00 -1.770000000000000018e+00 0.000000000000000000e+00
5.099999999999959641e-10 -1.769998600000000089e+00 0.000000000000000000e+00 1.770000099999999854e+00
4.100000000000003626e-09 -1.769999499999999948e+00 1.770000000000000018e+00 0.000000000000000000e+00
3.100000000000007907e-10 -1.770000500000000088e+00 0.000000000000000000e+00 1.770000000000000018e+00
2.039999999999997091e-09 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000000000000018e+00
3.599999999999979297e-10 1.770000500000000088e+00 -1.770000000000000018e+00 0.000000000000000000e+00
8.000000000000468682e-11 1.770000500000000088e+00 1.770000000000000018e+00 0.000000000000000000e+00
2.449999999999998777e-09 1.769999499999999948e+00 1.770000000000000018e+00 0.000000000000000000e+00
8.600000000000024069e-10 0.000000000000000000e+00 -1.770000000000000018e+00 -1.770000099999999854e+00
6.999999999999996507e-10 0.000000000000000000e+00 -1.770000000000000018e+00 -1.769998600000000089e+00
3.199999999999988950e-10 -1.769999499999999948e+00 0.000000000000000000e+00 -1.770002399999999199e+00
1.700000000000008605e-10 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
2.090000000000000848e-09 -1.770000500000000088e+00 1.770000000000000018e+00 0.000000000000000000e+00
6.199999999999949639e-10 -1.769999999999999574e+00 0.000000000000000000e+00 1.770000500000000088e+00
2.070000000000004639e-09 -1.769999999999999574e+00 1.770000000000000018e+00 0.000000000000000000e+00
7.199999999999958593e-10 -1.769999999999999574e+00 0.000000000000000000e+00 1.770002400000000087e+00
2.969999999999999463e-09 -1.770000099999998966e+00 0.000000000000000000e+00 1.769998600000000089e+00
3.899999999999988600e-10 -1.769998600000000977e+00 0.000000000000000000e+00 -1.769998600000000089e+00
2.600000000000036517e-10 -1.770002399999999199e+00 1.770000500000000088e+00 0.000000000000000000e+00
8.799999999999986155e-10 0.000000000000000000e+00 1.770000500000000088e+00 -1.770002400000000087e+00
