# t dx dy dz
3.585999999999999818e-10 1.769999499999999948e+00 0.000000000000000000e+00 1.770000000000000018e+00
1.734400000000000132e-09 0.000000000000000000e+00 -1.770000500000000088e+00 -1.770000000000000018e+00
1.896000000000000070e-09 -1.769999499999999948e+00 -1.770000500000000088e+00 0.000000000000000000e+00
6.209999999999994065e-10 -1.770000500000000088e+00 0.000000000000000000e+00 1.770000000000000018e+00
7.840000000000006014e-10 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000000000000018e+00
7.359999999999999400e-10 -1.770000500000000088e+00 1.770000500000000088e+00 0.000000000000000000e+00
9.569999999999999006e-10 0.000000000000000000e+00 1.770000500000000088e+00 -1.770000000000000018e+00
9.990000000000003759e-10 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000100000000298e+00
8.830000000000003629e-10 1.770000500000000088e+00 0.000000000000000000e+00 1.770000100000000076e+00
3.399999999999884861e-11 1.770000500000000088e+00 1.769999499999999948e+00 0.000000000000000000e+00
7.759999999999998018e-10 -1.770000500000000088e+00 1.769998600000000089e+00 0.000000000000000000e+00
3.031000000000000804e-09 0.000000000000000000e+00 -1.769998600000000089e+00 1.770000000000000018e+00
1.249999999999999613e-09 0.000000000000000000e+00 -1.769999499999999948e+00 1.770000000000000018e+00
1.380000000000001438e-09 1.770000500000000088e+00 0.000000000000000000e+00 1.770000000000000240e+00
2.299999999999994126e-10 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000000000000018e+00
1.629999999999998714e-09 -1.770000500000000088e+00 0.000000000000000000e+00 1.770000000000000018e+00
1.220000000000000337e-09 0.000000000000000000e+00 -1.770000500000000088e+00 1.770000500000000088e+00
1.099999999999989998e-10 0.000000000000000000e+00 1.770000500000000088e+00 -1.770000500000000088e+00
4.000000000000002731e-10 0.000000000000000000e+00 -1.770000500000000088e+00 1.770000500000000088e+00
1.259999999999999371e-09 -1.769999999999999574e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.550000000000000645e-09 1.770000000000000018e+00 0.000000000000000000e+00 -1.770000000000000018e+00
