# Barrier Energy Step Time
0.000000000000000000e+00 -6.093215000000000146e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.969999999999999973e-01 -6.092217999999999847e+03 5.000000000000000000e-01 1.593000000000000082e-10
0.000000000000000000e+00 -6.093215000000000146e+03 1.000000000000000000e+00 1.593000000000000082e-10
9.969999999999999973e-01 -6.092217999999999847e+03 1.500000000000000000e+00 6.730999999999999814e-10
0.000000000000000000e+00 -6.093215000000000146e+03 2.000000000000000000e+00 6.730999999999999814e-10
9.969999999999999973e-01 -6.092219000000000051e+03 2.500000000000000000e+00 2.477000000000000028e-09
0.000000000000000000e+00 -6.093215000000000146e+03 3.000000000000000000e+00 2.477000000000000028e-09
9.969999999999999973e-01 -6.092217999999999847e+03 3.500000000000000000e+00 2.542000000000000114e-09
0.000000000000000000e+00 -6.093215000000000146e+03 4.000000000000000000e+00 2.542000000000000114e-09
9.969999999999999973e-01 -6.092217999999999847e+03 4.500000000000000000e+00 3.088000000000000090e-09
0.000000000000000000e+00 -6.093215000000000146e+03 5.000000000000000000e+00 3.088000000000000090e-09
9.969999999999999973e-01 -6.092217999999999847e+03 5.500000000000000000e+00 3.595000000000000097e-09
0.000000000000000000e+00 -6.093215000000000146e+03 6.000000000000000000e+00 3.595000000000000097e-09
9.969999999999999973e-01 -6.092217999999999847e+03 6.500000000000000000e+00 4.505999999999999949e-09
0.000000000000000000e+00 -6.093215000000000146e+03 7.000000000000000000e+00 4.505999999999999949e-09
9.969999999999999973e-01 -6.092219000000000051e+03 7.500000000000000000e+00 5.024000000000000022e-09
0.000000000000000000e+00 -6.093215000000000146e+03 8.000000000000000000e+00 5.024000000000000022e-09
9.959999999999999964e-01 -6.092219000000000051e+03 8.500000000000000000e+00 5.480000000000000101e-09
0.000000000000000000e+00 -6.093215000000000146e+03 9.000000000000000000e+00 5.480000000000000101e-09
9.969999999999999973e-01 -6.092217999999999847e+03 9.500000000000000000e+00 5.777999999999999693e-09
