# t dx dy dz
1.941000000000000136e-06 0.000000000000000000e+00 -1.769998600000000089e+00 1.770000000000000018e+00
5.849999999999999894e-06 -1.770000500000000088e+00 -1.769999499999999948e+00 0.000000000000000000e+00
4.478999999999998960e-06 -1.770001399999999947e+00 0.000000000000000000e+00 -1.770000000000000018e+00
2.107999999999999807e-05 1.770001399999999947e+00 0.000000000000000000e+00 1.770000000000000018e+00
1.180000000000005643e-06 1.770000500000000088e+00 0.000000000000000000e+00 1.770000000000000018e+00
1.906999999999999868e-05 0.000000000000000000e+00 -1.770000500000000088e+00 1.770000500000000088e+00
1.969999999999996385e-06 -1.770000500000000088e+00 -1.770000500000000088e+00 0.000000000000000000e+00
8.990000000000007100e-06 -1.770001399999999947e+00 -1.769999999999999574e+00 0.000000000000000000e+00
8.909999999999994313e-06 1.770001399999999947e+00 1.769999999999999574e+00 0.000000000000000000e+00
1.310000000000000671e-05 -1.770001399999999947e+00 1.770000500000000088e+00 0.000000000000000000e+00
3.023000000000000025e-05 0.000000000000000000e+00 1.770000500000000088e+00 -1.770000500000000088e+00
1.699999999999987112e-06 0.000000000000000000e+00 -1.770000500000000088e+00 -1.770000000000000018e+00
1.000000000000024307e-07 1.770001399999999947e+00 0.000000000000000000e+00 -1.770000000000000018e+00
3.000000000000005158e-06 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000000000000018e+00
7.999999999999923405e-07 -1.770000500000000088e+00 -1.770000500000000088e+00 0.000000000000000000e+00
1.209999999999999596e-05 -1.770001399999999947e+00 1.770000500000000088e+00 0.000000000000000000e+00
1.900000000000019078e-06 -1.769998600000000089e+00 -1.770000500000000088e+00 0.000000000000000000e+00
1.109999999999999876e-05 0.000000000000000000e+00 -1.769999999999999574e+00 -1.770000100000000298e+00
1.839999999999998646e-05 1.769998600000000089e+00 1.769999999999999574e+00 0.000000000000000000e+00
2.439999999999999678e-05 -1.769998600000000089e+00 -1.769999999999999574e+00 0.000000000000000000e+00
5.300000000000020407e-06 1.769998600000000089e+00 0.000000000000000000e+00 -1.769998600000000089e+00
2.229999999999999994e-05 1.770001399999999947e+00 0.000000000000000000e+00 -1.770002400000000087e+00
2.599999999999981883e-06 -1.770001399999999947e+00 0.000000000000000000e+00 1.770002400000000087e+00
1.030000000000000642e-05 -1.769998600000000089e+00 0.000000000000000000e+00 1.769998600000000089e+00
1.760000000000002123e-05 0.000000000000000000e+00 -1.769999999999999574e+00 -1.770002400000000087e+00
9.999999999999972019e-06 1.769999499999999948e+00 0.000000000000000000e+00 1.770002400000000087e+00
2.500000000000001136e-05 1.769998600000000089e+00 1.769999999999999574e+00 0.000000000000000000e+00
1.380000000000001018e-05 -1.769998600000000089e+00 1.769999999999999574e+00 0.000000000000000000e+00
1.209999999999996885e-05 1.769998600000000089e+00 0.000000000000000000e+00 1.769998600000000089e+00
1.700000000000003375e-05 -1.769998600000000089e+00 -1.769999999999999574e+00 0.000000000000000000e+00
2.500000000000006557e-06 -1.769999499999999948e+00 0.000000000000000000e+00 1.770000100000000076e+00
9.000000000000001922e-06 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000100000000076e+00
2.829999999999998316e-05 0.000000000000000000e+00 -1.769999999999999574e+00 1.770000100000000076e+00
