# atom_type event_id atom_id barrier
2.000000000000000000e+00 1.427630000000000000e+05 4.600000000000000000e+02 6.236252899999999988e-01
3.000000000000000000e+00 1.098528000000000000e+06 8.770000000000000000e+02 8.874704300000000323e-01
2.000000000000000000e+00 1.299453000000000000e+06 1.074000000000000000e+03 5.774422799999999745e-01
2.000000000000000000e+00 9.112070000000000000e+05 9.510000000000000000e+02 6.301992400000000494e-01
2.000000000000000000e+00 1.043225000000000000e+06 1.660000000000000000e+02 6.304691399999999835e-01
1.000000000000000000e+00 1.030296000000000000e+06 4.630000000000000000e+02 5.905947700000000467e-01
1.000000000000000000e+00 2.479970000000000000e+05 1.230000000000000000e+03 5.945375499999999702e-01
1.000000000000000000e+00 7.707670000000000000e+05 3.710000000000000000e+02 1.203426810000000069e+00
2.000000000000000000e+00 5.140740000000000000e+05 6.340000000000000000e+02 3.808745299999999889e-01
2.000000000000000000e+00 1.090537000000000000e+06 1.240000000000000000e+03 6.231268800000000496e-01
1.000000000000000000e+00 2.045350000000000000e+05 1.620000000000000000e+02 4.898944599999999761e-01
1.000000000000000000e+00 9.068230000000000000e+05 9.100000000000000000e+01 8.582406000000000201e-01
1.000000000000000000e+00 1.256456000000000000e+06 1.228000000000000000e+03 6.580707799999999663e-01
3.000000000000000000e+00 1.074303000000000000e+06 6.120000000000000000e+02 5.209188200000000046e-01
1.000000000000000000e+00 1.965660000000000000e+05 4.270000000000000000e+02 5.267854199999999487e-01
3.000000000000000000e+00 6.391890000000000000e+05 1.360000000000000000e+03 3.412019199999999919e-01
3.000000000000000000e+00 5.148600000000000000e+04 1.036000000000000000e+03 7.075587500000000141e-01
3.000000000000000000e+00 1.104914000000000000e+06 6.560000000000000000e+02 4.923983499999999847e-01
3.000000000000000000e+00 1.194028000000000000e+06 4.380000000000000000e+02 4.848260799999999926e-01
3.000000000000000000e+00 8.653680000000000000e+05 1.127000000000000000e+03 7.002399599999999946e-01
3.000000000000000000e+00 3.775230000000000000e+05 5.260000000000000000e+02 6.197669399999999884e-01
3.000000000000000000e+00 5.825750000000000000e+05 3.200000000000000000e+01 1.242658629999999986e+00
2.000000000000000000e+00 7.472350000000000000e+05 1.310000000000000000e+02 6.905198000000000169e-01
1.000000000000000000e+00 1.166919000000000000e+06 2.760000000000000000e+02 5.693415699999999635e-01
1.000000000000000000e+00 1.531630000000000000e+05 1.040000000000000000e+03 8.017426699999999906e-01
1.000000000000000000e+00 1.298904000000000000e+06 4.020000000000000000e+02 5.383645000000000236e-01
2.000000000000000000e+00 2.399000000000000000e+04 1.105000000000000000e+03 7.319875900000000213e-01
1.000000000000000000e+00 6.458270000000000000e+05 5.570000000000000000e+02 3.940030299999999763e-01
1.000000000000000000e+00 3.380790000000000000e+05 1.118000000000000000e+03 5.925704699999999603e-01
1.000000000000000000e+00 9.287550000000000000e+05 9.930000000000000000e+02 7.607406599999999575e-01
1.000000000000000000e+00 1.226632000000000000e+06 1.108000000000000000e+03 5.485088299999999473e-01
2.000000000000000000e+00 7.202220000000000000e+05 1.009000000000000000e+03 4.704898200000000030e-01
1.000000000000000000e+00 1.281385000000000000e+06 5.660000000000000000e+02 7.960243399999999969e-01
1.000000000000000000e+00 4.697870000000000000e+05 4.630000000000000000e+02 9.742272600000000393e-01
2.000000000000000000e+00 9.955920000000000000e+05 7.450000000000000000e+02 6.206733399999999623e-01
3.000000000000000000e+00 2.432930000000000000e+05 4.660000000000000000e+02 6.078227299999999778e-01
3.000000000000000000e+00 8.097340000000000000e+05 7.150000000000000000e+02 5.300762900000000055e-01
3.000000000000000000e+00 1.305440000000000000e+05 9.130000000000000000e+02 1.301703779999999977e+00
1.000000000000000000e+00 1.505400000000000000e+05 1.150000000000000000e+02 6.305051000000000405e-01
2.000000000000000000e+00 8.588300000000000000e+04 1.156000000000000000e+03 7.614008100000000390e-01
1.000000000000000000e+00 7.680300000000000000e+05 1.037000000000000000e+03 3.713631540000000175e+00
3.000000000000000000e+00 7.955370000000000000e+05 1.114000000000000000e+03 6.150692199999999721e-01
1.000000000000000000e+00 1.117409000000000000e+06 4.100000000000000000e+01 4.635390699999999975e-01
3.000000000000000000e+00 6.625840000000000000e+05 6.460000000000000000e+02 5.311120799999999864e-01
3.000000000000000000e+00 1.073680000000000000e+06 2.970000000000000000e+02 5.362573099999999870e-01
2.000000000000000000e+00 6.913200000000000000e+05 7.180000000000000000e+02 3.914440699999999773e-01
2.000000000000000000e+00 2.118600000000000000e+05 7.620000000000000000e+02 7.120556500000000399e-01
2.000000000000000000e+00 8.956050000000000000e+05 1.293000000000000000e+03 1.182803639999999934e+00
1.000000000000000000e+00 1.079735000000000000e+06 1.790000000000000000e+02 4.995787600000000106e-01
1.000000000000000000e+00 5.908600000000000000e+05 4.050000000000000000e+02 9.750704900000000119e-01
